fixedAcidity,volatileAcidity,citricAcid,residualSugar,chlorides,freeSulfurDioxide,totalSulfurDioxide,density,pH,sulphates,alcohol,quality,type,,,
8.792274245,0.221343912,0.419843974,2.240451237,0.053830396,27.85283001,110.2497197,0.995714425,3.000977718,0.430607577,9.842854079,5,White,,,
6.251048332,0.131087596,0.420508443,1.078126548,0.043996366,62.81046847,163.2171007,0.991496277,3.122371413,0.719930364,11.22442109,3,White,,,
6.934987435,0.270787087,0.120895738,1.284317494,0.041008304,88.35609526,157.6494167,0.993316407,3.175523067,0.412374806,9.999425055,5,White,,,
11.79966441,0.379346596,0.488969693,2.839245609,0.098635682,12.06944194,43.49229623,1.001477808,3.167028963,0.613964935,10.24751359,5,Red,,,
6.917945194,0.290659878,0.53885544,11.07396246,0.046890891,56.96582064,253.3569567,0.997913207,3.055738384,0.611674726,9.520177448,5,White,,,
7.492212601,0.452863774,0.320980279,6.78812108,0.045077249,16.44459701,108.9437747,0.99696259,3.335675985,0.412449058,10.3699217,6,White,,,
7.742702103,0.319518769,0.358375137,1.66449674,0.040811755,30.88632483,173.0711044,0.994537419,3.214627512,0.522569678,11.26973948,4,White,,,
5.641182725,0.351790417,0.371175159,1.033047008,0.038997714,5.92657935,73.9233062,0.991242721,3.354547171,0.34103013,11.50908031,5,White,,,
6.676025871,0.330617161,0.342200017,7.603457404,0.036948062,40.09838612,126.5148284,0.992138271,2.991735128,0.319465415,12.38549143,2,White,,,
5.761386036,0.291013594,0.211410472,2.718040234,0.026008299,12.4547261,121.8441909,0.990417594,3.398119679,0.793175032,14.14079809,3,White,,,
4.990207638,0.200707098,0.401029238,1.851360938,0.015990286,19.9084133,104.7574304,0.991009335,3.359270832,0.547995829,11.88114473,4,White,,,
7.396649585,0.160594266,0.319115896,1.423734476,0.066072953,23.74160658,148.9864924,0.992608651,3.060818451,0.473311993,11.45679753,4,White,,,
7.445954932,0.25989939,0.521878215,12.89224559,0.047908189,67.17387988,168.1223513,0.999331199,3.086221639,0.457435243,9.29758375,5,White,,,
6.797217047,0.251098613,0.29948007,11.93262304,0.044025016,49.15658886,120.3919597,0.996948713,3.017879537,0.580883671,10.21012439,4,White,,,
7.487085158,0.331423436,0.411509792,13.54819066,0.046056609,44.37906297,200.4591057,0.999807824,3.170173349,0.641662375,9.193340789,5,White,,,
7.503569949,0.221181063,0.282519297,12.10678583,0.057167224,65.56136196,138.8852907,0.999504065,2.995490887,0.299881321,9.162069387,4,White,,,
5.997178701,0.182460325,0.272244629,1.521406731,0.090110492,40.27235425,141.9720132,0.99332496,3.495908068,0.625715625,10.67303952,4,White,,,
7.399544196,0.27151999,0.261740675,11.76023446,0.053944221,55.85073995,193.3538524,0.999338802,3.118407867,0.603419996,9.969438704,5,White,,,
7.337526786,0.650321056,0.000999792,1.25153034,0.065861708,15.50323668,20.00798024,0.995056501,3.391965707,0.471249807,10.09735152,3,Red,,,
5.679553663,0.141889811,0.301221101,5.446907316,0.046085632,26.34966028,100.8937379,0.995395981,3.310491357,0.450816522,9.144276993,5,White,,,
6.474196061,0.350279432,0.342066939,4.909532457,0.033044076,9.147756475,122.3142883,0.99333257,3.30322689,0.808013352,12.05081864,5,White,,,
7.703472042,0.159169943,0.410448757,1.884103764,0.047880111,28.32647858,159.0159667,0.993877301,3.203146388,0.532371159,10.01250622,4,White,,,
8.116315514,0.201013777,0.299531608,1.295416032,0.037040226,6.496288348,52.02696476,0.994546194,3.024087833,0.734917473,10.17885285,5,White,,,
8.171282961,0.500571726,0.470813058,1.096627555,0.03802214,23.16083531,117.4953417,0.99478349,3.220781748,0.421806858,11.14358897,5,White,,,
5.509327778,0.176018011,0.290382028,0.805003484,0.044060774,20.82957239,63.48488118,0.991499953,3.276807922,0.481964346,9.734380187,4,White,,,
7.314578657,0.63068135,0.000996386,1.877702478,0.098352287,14.18158286,35.76252073,0.99804457,3.415709439,0.577565958,8.971460729,4,Red,,,
6.974726697,0.292146568,0.160278675,6.888561003,0.035007332,67.28407773,231.1384131,0.996800636,3.073491913,0.387628766,8.946527784,4,White,,,
7.033186529,0.24124124,0.239599585,9.116606729,0.030947599,44.60467422,216.3131482,0.997556912,3.452178984,0.462345092,10.21568837,4,White,,,
6.191631321,0.289602187,0.321054482,3.640112943,0.027017874,37.67943611,137.4809152,0.991088284,3.293273024,0.371140282,13.16783888,3,White,,,
6.367287851,0.22934001,0.352439231,10.34439741,0.042915909,52.76047699,135.9977299,0.997956393,3.233441372,0.469745682,9.344261864,5,White,,,
8.679663703,0.151333842,0.491147324,1.472058196,0.032082519,18.02370934,139.7574748,0.99381424,3.038607169,0.401293282,10.09259347,4,White,,,
6.96058388,0.219985122,0.388986771,2.126952323,0.056025423,36.6952859,178.1818049,0.996467444,3.507386081,0.539968134,10.15028233,4,White,,,
6.287999727,0.270485927,0.512130796,7.373017836,0.049987092,37.45765871,182.7434126,0.996924953,3.139133281,0.537537258,9.486944556,6,White,,,
5.955590166,0.200677916,0.261404103,1.104489731,0.034021586,39.46567805,66.90265226,0.989465047,3.129177942,0.379843405,11.28007339,4,White,,,
5.895074102,0.519058428,0.330572998,7.65437797,0.047168282,24.16898593,106.4929885,0.992560501,3.06236645,0.380823843,11.16054744,4,White,,,
6.87326492,0.311020553,0.090875643,1.40628314,0.040943094,56.83102681,151.8605252,0.992586819,3.184817621,0.45774787,10.03189991,5,White,,,
6.352978692,0.666099934,0.081494132,2.041321915,0.045930651,17.81823881,52.77650038,0.996039378,3.476277083,0.490541619,11.32630432,4,Red,,,
7.510011876,0.190650747,0.418358781,1.535866274,0.044910422,5.621464979,115.3272841,0.991845445,3.053188239,0.739123146,12.75482741,4,White,,,
6.744872672,0.280182207,0.282397095,2.399966368,0.012996941,38.34166079,112.7836987,0.990843739,3.275698597,0.392482766,11.63608125,3,Red,,,
5.579228163,0.330611459,0.322442873,1.396800862,0.043862213,27.65192321,84.98935969,0.991106718,3.323787503,0.50051595,12.11973162,4,White,,,
9.318751027,0.269140462,0.33910909,10.50525203,0.043950217,47.50874598,237.322714,0.998633761,3.039048278,0.410736945,10.37553374,4,White,,,
9.836712012,0.443099997,0.402437633,2.75817068,0.036917976,34.56078157,172.7692342,0.996505321,2.954808638,0.390963452,9.135995042,5,White,,,
6.295954302,0.170477835,0.420941469,2.754354989,0.028982641,42.72217235,112.5259321,0.991696822,3.271382245,0.431417297,11.74883903,4,White,,,
8.916710547,0.568192049,0.339712378,3.039124615,0.093864125,17.27038344,107.9713326,1.000928732,3.380803057,0.614853091,9.60632156,5,Red,,,
7.461688684,0.271565065,0.479573908,1.093831433,0.047848069,16.59006643,123.1065406,0.992151857,3.191169872,0.491566593,11.55687149,4,White,,,
9.506805073,0.410014943,0.370467445,2.329738676,0.091872426,9.542226299,22.07848641,0.999306313,3.2357987,0.566160293,10.29885598,5,Red,,,
6.089952056,0.302093465,0.558995998,2.608923117,0.047188995,41.95402457,203.4554678,0.993477093,3.301898224,0.568808134,11.10815672,4,White,,,
6.739078938,0.199316122,0.411224844,9.199575485,0.044962786,49.13650973,163.4348354,0.997380716,3.142810517,0.581527296,9.889869298,4,White,,,
6.04735639,0.398337065,0.00099944,1.39764725,0.043116981,7.290463711,58.72483987,0.992549133,3.378306831,0.382283534,11.32560907,6,White,,,
8.265196607,0.379939089,0.489259781,13.58663176,0.042959798,54.12617566,160.0978187,0.998882143,3.101560638,0.541290775,9.515231428,5,White,,,
5.646473677,0.150189837,0.471105232,11.27000619,0.036015297,47.71566818,105.0937602,0.996280377,3.021129996,0.33864727,10.47889488,2,White,,,
6.715168861,0.460991069,0.488619941,7.583105295,0.052917338,19.85723784,184.35782,0.996930648,3.080866562,0.38050299,8.965710983,5,White,,,
7.142454692,0.311005561,0.251752551,11.41081777,0.049025849,30.90440058,143.0957309,0.998050416,3.148866855,0.400870769,9.524040206,5,White,,,
10.16154951,0.290938152,0.652858945,2.37818042,0.076381206,6.252885797,18.46905058,0.996507492,3.212397854,0.629127289,11.88002636,4,Red,,,
7.289652884,0.251883819,0.318826361,1.47552711,0.054917559,24.29947941,96.57287103,0.991701739,3.166235807,0.47902395,11.10474717,4,White,,,
6.301008301,0.332377232,0.299930618,7.021260562,0.041993356,41.52838942,153.9451618,0.994997513,3.229500372,0.492908743,11.04427039,4,White,,,
10.9204708,0.293288147,0.419256935,1.568142346,0.084921007,20.14208311,32.61875747,0.996130773,3.28806137,0.727985863,11.82122487,4,Red,,,
7.214721625,0.360247508,0.340549357,14.54604127,0.057853379,45.6935566,193.4651975,0.998047104,3.151232479,0.571535876,10.27601624,5,White,,,
7.993917508,0.302838542,0.291040903,16.82069208,0.054904958,22.11139284,159.7616241,1.000264563,3.135007899,0.377278829,9.070425789,4,White,,,
7.126049355,0.611203907,0.020941822,2.634441948,0.08173367,15.91916504,90.15931223,0.998444806,3.476255733,0.601342033,9.584683765,4,Red,,,
7.321482718,0.409748289,0.230091849,14.42977463,0.055057114,29.06538311,179.8960143,1.00059332,3.195945863,0.491688363,9.79429666,5,White,,,
6.078775248,0.140790855,0.250492741,1.326647506,0.047967321,37.13376174,190.0672975,0.993403473,3.36167633,0.462590407,9.754208315,4,White,,,
6.51595659,0.280647229,0.281023661,2.898137593,0.040966797,19.49407749,111.6002105,0.994080367,3.241642174,0.471408155,11.14143533,4,White,,,
7.766423253,0.645384531,0.001001918,1.933746359,0.082999569,8.268549523,15.02593678,0.997355467,3.382029083,0.59212581,9.813074429,4,Red,,,
6.505421167,0.299844897,0.738932256,4.968097394,0.038983063,35.27235887,145.2154056,0.995737218,3.210160048,0.458717221,9.966316884,5,White,,,
5.543717,0.25440997,0.574593961,10.15678113,0.057008016,67.90333206,174.5065582,0.996097173,3.264305405,0.606960028,10.35679355,3,White,,,
6.828223328,0.230654619,0.302241171,6.861395201,0.044896046,42.01299667,189.9422879,0.994992255,3.246355768,0.555390186,10.6249748,4,White,,,
10.63125785,0.444787823,0.679503776,4.03033602,0.114574753,5.866186116,22.9287691,0.997421766,3.054425044,0.660180786,13.30214863,4,Red,,,
5.898821656,0.232121359,0.201668363,2.007729582,0.04402661,37.73464505,144.0389832,0.99355676,3.202958543,0.389447251,10.21884684,4,White,,,
9.372823645,0.618421437,0.28017787,3.051680245,0.087953776,18.55542514,62.68648919,1.000959315,3.299471418,0.531848234,9.731445351,5,Red,,,
8.453747093,0.232678117,0.340923879,1.286497156,0.035959537,52.85839138,121.1164534,0.99251462,3.066926064,0.550345953,10.81485326,3,White,,,
7.120797004,0.63032572,0.001000709,1.901314362,0.098107463,13.52944104,40.94521033,0.998046376,3.389824127,0.581796098,8.761835717,4,Red,,,
7.216550931,0.251605697,0.360163519,2.053849083,0.035089072,29.48300261,177.5779845,0.990689774,3.242920293,0.399144852,11.71735216,2,White,,,
7.423308257,0.292044961,0.382336517,1.773243384,0.063008224,9.279836122,29.12102153,0.997769054,3.412029312,0.53002186,9.585529713,4,Red,,,
6.344657946,0.200552459,0.22064217,7.187011236,0.033014546,55.7220018,193.4176411,0.995590424,3.23375441,0.582343014,10.91868103,4,White,,,
6.553442624,0.231059565,0.240570116,3.905845682,0.046045923,34.62185531,148.6788658,0.992665715,3.155142901,0.63956291,11.45660255,3,White,,,
8.481284116,0.310409329,0.739017436,14.29100845,0.045010457,26.61230637,202.8869247,1.001340243,2.979222333,0.874447332,8.782732204,5,White,,,
6.878432178,0.399261074,0.140563582,2.34368448,0.085785398,20.62005685,35.52942759,0.998612052,3.443104215,0.628660627,9.704310215,4,Red,,,
7.432930928,0.211625335,0.799407936,11.96527398,0.03907729,79.32279343,188.8915616,0.999381041,2.952362483,0.481975056,9.052163259,5,White,,,
9.650967188,0.359492793,0.462152668,10.93102338,0.039078064,3.674563064,80.81625264,0.995509615,2.896188713,0.300570748,10.12620604,6,White,,,
6.878883905,0.141412086,0.18075216,1.397529348,0.047978121,30.44940821,86.57494681,0.992460082,3.257469381,0.542416279,11.15387764,4,White,,,
6.667390968,0.283238365,0.419641483,8.194232614,0.045053498,61.53358817,196.8989806,0.995911946,3.12940936,0.482532595,9.058885937,5,White,,,
7.122387859,0.339969432,0.200614897,6.158113833,0.063979951,47.24630875,143.8041413,0.99600738,3.163865571,0.418328033,9.962344773,5,White,,,
6.053652992,0.452577179,0.734172201,7.387946851,0.100022705,45.78005043,204.1440455,0.997822094,3.196128127,0.429156266,9.137075738,5,White,,,
7.072188312,0.852311494,0.491657297,8.906900116,0.028943574,39.05813488,189.8767416,0.9979354,3.221974537,0.360168297,10.81752899,5,White,,,
9.541506452,0.777193226,0.220330558,1.86236985,0.078063019,5.982426969,32.17712098,0.999909529,3.246853949,0.562962005,10.71007026,4,Red,,,
9.834365253,0.444683765,0.47220463,2.487124296,0.064169319,9.294989256,24.66395593,0.998378139,3.260479256,0.65060705,10.72094827,4,Red,,,
5.998848811,0.272145743,0.192112166,1.724861555,0.020970396,23.84684253,111.0626371,0.990329514,3.322643382,0.470978704,12.3206558,3,White,,,
6.033816739,0.211323103,0.301539766,8.766174659,0.03692492,46.71043036,124.7552514,0.995155481,3.182881236,0.3918285,10.62865914,5,White,,,
7.272672205,0.412640985,0.240832767,6.813518141,0.058143911,40.08313783,169.2675257,0.996535182,3.172614333,0.410359934,10.0335405,4,White,,,
7.433369671,0.310662657,0.510283578,15.22907893,0.04001647,61.82683881,184.1020398,0.999227187,3.040753237,0.598053472,9.573487105,5,White,,,
6.766461438,0.221895135,0.371820523,1.731719464,0.036835181,37.46003101,185.9336147,0.990583,3.366792906,0.722520216,12.40565322,4,White,,,
6.617045371,0.308670235,0.299829553,2.279140399,0.03898928,29.45641501,86.58883842,0.988564143,3.073246776,0.361528599,12.8425894,3,White,,,
7.880282406,0.299189983,0.289410636,17.06857498,0.05492232,20.79956769,119.7293423,1.00125655,3.154988548,0.381830619,9.089333622,4,White,,,
7.690648007,0.291406354,0.481345662,2.301988443,0.049786257,36.82814719,199.4604711,0.993227797,3.153554468,0.644945372,10.57786755,4,White,,,
6.46625658,0.161657414,0.250548128,1.409422418,0.057977177,20.56434374,123.6326128,0.992206757,3.243438123,0.444094768,11.14313965,3,White,,,
6.151111228,0.442611446,0.179329716,7.638139453,0.096976577,26.76228444,166.5539772,0.998957501,3.564049776,0.717026195,9.410922735,5,White,,,
7.310635605,0.151158548,0.390941737,1.769125818,0.044059095,19.48461077,154.2728315,0.99628171,3.538546247,0.470057221,9.825048741,5,White,,,
6.754095081,0.111454272,0.259972536,14.36050404,0.053976523,44.39459593,85.72500129,0.997899135,3.193471191,0.350002187,9.753182,4,White,,,
6.851724117,0.180195701,0.299731597,12.75752288,0.063004091,19.35715489,174.9602821,0.998567749,3.008661544,0.525666977,9.044503731,3,White,,,
6.692173417,0.390751838,0.389358789,11.54096408,0.057874393,46.96244069,251.78954,0.999132328,3.268688145,0.508599777,8.883167863,4,White,,,
7.884340874,0.597942886,0.000998511,2.556268113,0.056068692,6.531371008,11.85380355,0.997704383,3.393470178,0.561733862,10.85314488,5,Red,,,
7.489751942,0.259024974,0.250419021,1.63310397,0.039030317,28.56962798,136.0474838,0.994998468,3.461837071,0.563838227,10.33127789,4,White,,,
5.859670732,0.321487735,0.311175516,2.755376225,0.0500957,23.94436794,142.4749056,0.991158598,3.4448427,0.731328599,12.21494349,3,White,,,
6.692217119,0.428435274,0.240367898,12.09427564,0.041190971,55.99690146,163.4004355,0.997879391,3.145091745,0.54575002,10.06034932,4,White,,,
5.448362358,0.589739416,0.071186652,7.202522183,0.04602555,33.03690017,135.1552243,0.995393764,3.347924233,0.568328783,9.669231164,4,White,,,
6.705043376,0.140406383,0.180299747,1.422851936,0.047851143,29.47909634,88.56624326,0.99273225,3.281932073,0.543416653,11.26230416,4,White,,,
5.843616941,0.370910589,0.320063384,1.61090642,0.029941128,41.03739219,100.5981686,0.990031436,3.438173512,0.549296007,12.66260994,3,White,,,
9.065024691,0.381684628,0.411142899,2.548170716,0.104110572,5.768863229,10.34663139,0.996901069,3.129781841,0.582603965,11.92290262,3,Red,,,
5.708640836,0.362106752,0.321210134,1.776633881,0.033918393,21.96379395,101.6120602,0.990937148,3.018921727,0.381133891,11.21168829,4,White,,,
6.145101361,0.201251569,0.291736079,12.28350363,0.036019833,21.55315473,100.3111837,0.994536531,3.178177147,0.341845747,12.01430507,4,White,,,
6.762394775,0.190972299,0.403051631,9.811312942,0.056120701,40.24265117,107.9047952,0.995579953,2.985496746,0.559271916,10.27674763,4,White,,,
8.124702421,0.260666588,0.420299292,1.9855754,0.080929682,11.12780764,26.64651658,0.998393768,3.206458893,0.797819392,9.43878753,4,Red,,,
8.223220126,0.279663616,0.399850332,6.729931257,0.051001937,31.62125147,90.67538493,0.996363577,3.274542355,0.442557498,10.35637948,4,White,,,
8.445015369,0.489837755,0.231041245,6.744506247,0.034953203,6.243188026,172.2975144,0.994205187,3.05879069,0.479505934,11.34953276,5,White,,,
7.089568872,0.341463341,0.283761287,10.15623058,0.109159087,43.81297995,188.2131389,0.998831441,2.967891822,0.573656358,9.415499255,5,White,,,
6.978988238,0.231906679,0.400275541,1.683143312,0.047877883,4.783633252,117.885461,0.993467782,3.24287517,0.699925809,11.20628142,4,White,,,
6.270919959,0.321974234,0.170334754,17.25285865,0.061169538,50.3304501,198.1890959,1.000417944,3.125351297,0.481944149,8.770712117,4,White,,,
6.640484169,0.261431584,0.565694666,15.41145106,0.054039836,30.52038996,151.6335671,0.999054989,3.109462892,0.492594209,9.308400886,5,White,,,
7.306151105,0.37977608,0.210774532,1.995584413,0.081045303,6.649800532,28.53585992,0.996866752,3.315408285,0.472313466,9.616029518,5,Red,,,
6.8544514,0.220697687,0.312003535,6.146400224,0.029993735,41.81975002,123.3829232,0.994503345,3.080596246,0.49126989,10.8239207,4,White,,,
7.277690174,0.191440377,0.27031461,14.07233998,0.058122963,48.92842877,137.9655043,0.998821997,2.941336645,0.411978267,8.789892995,2,White,,,
6.311804855,0.26160396,0.251603874,5.036004529,0.047063799,11.12996087,117.8157852,0.992821519,2.967654802,0.679550585,10.95531093,4,White,,,
5.889674459,0.303532868,0.301167044,1.961632554,0.030862438,39.60071082,145.7270277,0.98973426,3.413036995,0.413738878,13.04879624,3,White,,,
11.47029537,0.623304595,0.663434716,6.122628121,0.088621695,6.02078506,22.50643859,1.000007395,3.094148606,0.98968898,13.17059213,4,Red,,,
7.288949728,0.329974845,0.221617776,1.452164447,0.042030937,41.16813557,176.0910146,0.994075855,3.150077582,0.483560684,9.918284707,5,White,,,
8.976955283,0.383310308,0.401853984,2.181824371,0.068895449,12.43697087,24.20868681,0.996400494,3.277287328,0.745554993,12.86762072,3,Red,,,
7.84644369,0.170542386,0.503531575,1.36195372,0.04598254,36.81709426,140.9591774,0.991623084,3.153279781,0.401943929,12.01340083,4,White,,,
6.268705918,0.131161276,0.418702202,1.06345934,0.044043004,61.25918554,161.6186795,0.991537432,3.141237958,0.719120292,11.30486899,3,White,,,
10.61376188,0.388814246,0.461763973,2.245514756,0.075835224,13.5490861,27.5799229,0.996969316,3.071008534,0.837576911,11.37612591,4,Red,,,
6.518202183,0.250609018,0.351837474,11.76435319,0.056165187,50.56206101,170.9657325,0.999788261,3.611013649,0.471954813,9.947883909,5,White,,,
6.582788501,0.279663336,0.281517184,20.42790668,0.042029835,39.64991802,134.9287132,1.0019249,3.133141158,0.381679917,8.84378542,5,White,,,
9.763645249,0.42112696,0.49821276,3.486529581,0.107806922,7.013062803,20.76496647,0.999576652,3.261569267,0.928584446,11.92391009,4,Red,,,
8.761221755,0.688930574,0.31007002,2.964729884,0.087018074,22.13164874,88.90982914,1.001300497,3.474007615,0.742639968,11.52445552,4,Red,,,
8.929416511,0.270467896,0.341172258,10.69157651,0.029959375,20.45088408,174.1132272,0.997573862,3.104423865,0.4809825,10.48722568,5,White,,,
5.993450052,0.201350613,0.261438284,9.594078231,0.030898756,37.68818364,103.7685733,0.991962925,3.081592131,0.556833972,12.84923616,3,White,,,
8.475476224,0.315791882,0.398292974,2.179769984,0.079854637,2.717951884,6.268644151,0.996896766,3.265463469,0.672881232,11.90498757,4,Red,,,
6.733466429,0.180278213,0.363149987,1.381649626,0.037043134,39.37379942,110.1732022,0.994324573,3.27673881,0.951764008,9.53358099,3,White,,,
6.31805192,0.251114851,0.271289002,6.736550221,0.055024481,40.46130123,146.5841425,0.993983867,3.227123368,0.483743253,10.34644508,5,White,,,
6.824464963,0.171167578,0.353216998,1.798633405,0.040964309,32.29230145,84.95258038,0.990358813,2.896674451,0.572045107,12.06469993,3,White,,,
7.364310761,0.16093072,0.301595943,13.75550654,0.056887768,35.27038198,154.5872216,0.999755879,2.878063005,0.441695389,8.355850565,3,White,,,
8.656768546,0.311707378,0.312494835,0.955764956,0.021959932,51.09435773,142.836504,0.991778585,2.923024969,0.319734352,11.40721026,5,White,,,
5.701400138,0.331477748,0.150886054,1.927419358,0.051010989,20.52694312,94.41082859,0.994632232,3.385179283,0.623612107,9.994523479,5,White,,,
7.257211112,0.310605838,0.500112385,12.97015163,0.057142397,69.95616306,182.7885552,0.998393481,2.998713961,0.470391726,9.105641935,5,White,,,
6.583878314,0.171142242,0.280020749,1.086343917,0.034879465,56.92199034,114.7211864,0.990704837,2.982263126,0.522009934,12.07503215,3,White,,,
6.745195707,0.111114473,0.260087632,14.25783792,0.053944252,42.49572284,93.81807189,0.997837739,3.180669034,0.352323374,9.733457013,4,White,,,
9.137854494,0.14000324,0.372083017,1.134384078,0.035040802,35.36012405,80.42550788,0.992642659,3.049783237,0.550064543,11.57059299,4,White,,,
7.208727145,0.240063718,0.410125841,18.60690288,0.04708552,41.03397083,140.7379272,1.000758687,3.352582961,0.390384085,8.669619824,5,White,,,
7.445504439,0.382533993,0.201330777,3.307780907,0.046996468,8.630388013,112.9262237,0.995430934,3.170022092,0.410247959,9.396675676,5,White,,,
7.687902646,0.262518644,0.344697515,6.600658619,0.050888351,36.63682474,171.8244691,0.995074344,3.205417023,0.700787239,11.56447531,4,White,,,
8.424538213,0.493827991,0.362459081,1.808060128,0.222790921,5.826044987,15.72496597,0.999520831,3.188920824,0.601164713,9.463061962,4,Red,,,
12.06591503,0.631711185,0.500150196,1.336957854,0.071796414,5.856391633,26.59366716,0.999242969,3.070591969,0.599277044,10.50384856,6,Red,,,
7.35008675,0.2310991,0.321695338,8.525107612,0.059073913,48.77530394,192.1389503,0.997002826,3.224098601,0.399381494,10.0126019,4,White,,,
6.467297187,0.251854838,0.320837974,11.73917773,0.038968809,72.60150111,181.2524399,0.997278081,3.15893579,0.500891318,10.07596319,4,White,,,
7.468232212,0.17127776,0.454421107,11.24015457,0.055121117,51.59552595,147.8677106,0.998154052,3.156131193,0.471345591,10.17183969,5,White,,,
7.764022822,0.271905183,0.579169009,11.47446164,0.036980636,45.27020046,155.6877906,0.999642346,3.077233396,0.409629643,8.974982962,4,White,,,
12.46289588,0.46157741,0.632491771,1.955347343,0.072072892,5.648730051,15.10270366,0.999943903,2.996455609,0.873881944,10.15801434,5,Red,,,
6.345750782,0.25052745,0.54230249,6.75537255,0.046994606,58.28449041,199.5869667,0.995658824,3.193524698,0.699138487,10.39176373,5,White,,,
7.082353343,0.240503929,0.338185338,1.437504825,0.032004072,27.73433163,120.8360907,0.99068794,3.063348102,0.390517943,12.05615803,4,White,,,
5.740713163,0.263881142,0.241679349,17.49878374,0.059847528,21.12518404,122.4402965,0.998557079,3.27579796,0.498579089,9.899923796,5,White,,,
6.585190316,0.321874986,0.220437551,17.0977263,0.047051086,38.2662899,130.326784,0.998917865,3.202698672,0.673768311,10.23694441,4,White,,,
8.313954248,0.657394309,0.120994726,2.256830399,0.083772658,15.68195329,121.7881808,0.996562972,3.170889222,0.662314681,9.699917216,5,Red,,,
7.757435813,0.320485967,0.331309212,10.4660426,0.031877938,44.7173612,206.2599314,0.997403618,3.075831209,0.582301068,9.62751974,4,White,,,
6.975494227,0.31069238,0.308826907,9.105940159,0.037142878,47.55730711,138.5822268,0.991588852,2.972073694,0.311583921,11.88427062,3,White,,,
5.843116695,0.171257933,0.3017883,1.371883223,0.038078874,55.34691122,155.1468861,0.991346285,3.26565405,0.379498224,11.28304516,4,White,,,
6.908607991,0.635743245,0.120771301,3.805420908,0.100069497,17.0938076,113.4814495,0.997965324,3.318529653,0.614668084,9.603709077,5,Red,,,
7.321351802,0.211443872,0.289802844,3.191845154,0.045119577,38.50664756,124.9434938,0.992474189,2.995462187,0.598627454,11.54683857,4,White,,,
7.961601614,0.321439294,0.261401653,1.226058636,0.050962165,11.74759336,82.64681271,0.995673914,3.239073055,0.371340833,9.329746208,6,White,,,
7.693714698,0.384395368,0.23130674,10.64969341,0.030975522,26.4419809,93.33696259,0.992868499,2.936419792,0.410417311,13.55870319,4,White,,,
6.761560583,0.420499887,0.388768122,11.94158641,0.041001588,61.38826155,234.3105537,0.99820357,3.287964619,0.581437898,9.600877731,5,White,,,
9.233887899,0.271443694,0.409913536,2.028765694,0.091918228,6.089198225,16.08253584,0.998306252,3.276938133,0.700620118,9.670463529,5,Red,,,
7.114806898,0.260230985,0.34052162,14.70276403,0.068126426,32.60070585,174.8866972,0.999057151,3.085609569,0.529047745,8.95863215,3,White,,,
5.849723104,0.622881812,0.282341312,3.575372914,0.03998499,53.15356172,153.363794,0.990834748,3.439762727,0.439612476,11.86134423,4,White,,,
6.230353265,0.439023051,0.181358612,7.756172097,0.096987952,28.65977588,205.908503,0.998190273,3.586170802,0.717688921,9.274028032,5,White,,,
7.66950731,0.221703295,0.343419954,9.894318053,0.03600186,26.19930619,160.5848024,0.998388852,3.110795079,0.486883102,9.901142137,4,White,,,
5.650186918,0.241851455,0.469594815,6.13129105,0.069974341,35.29783004,187.2542901,0.994626204,3.124735134,0.461565198,9.834737039,5,White,,,
6.016382948,0.413462011,0.051094208,1.523533526,0.06404062,17.58179901,115.5105106,0.993942073,3.225574852,0.564429885,9.152752376,4,White,,,
8.846843521,0.269905471,0.250072922,4.992888818,0.024959656,51.99753395,116.1915456,0.993961999,2.857329849,0.490503433,11.17343605,5,White,,,
7.504788359,0.160791582,0.300867723,13.60457739,0.057013462,33.62681516,185.4412341,0.99910395,2.907951436,0.437532581,8.734557539,3,White,,,
10.80977097,0.501674243,0.461718515,2.537050224,0.073980128,4.807348029,27.78099963,1.000102821,3.063002309,0.642657801,9.370094706,5,Red,,,
7.604762009,0.599726914,0.030877862,1.767857347,0.095752488,26.97689422,99.10864491,0.995936343,3.344901653,0.542213097,10.18120148,5,Red,,,
6.435276313,0.322704063,0.25138126,4.906378222,0.056003595,26.5716579,132.6582309,0.992298002,3.298789186,0.50148025,12.59060005,2,White,,,
6.418707312,0.181424848,0.48416622,4.098545357,0.187615856,61.51286327,170.8709531,0.995171044,3.055761662,0.401910379,9.223077991,5,White,,,
6.71216037,0.16040831,0.363353363,1.952426473,0.04595233,24.3184819,137.4979331,0.993686697,3.315370685,0.593514531,10.68083784,4,White,,,
6.867836986,0.239862002,0.350916494,0.989749168,0.052940956,32.96466519,134.0457922,0.994547534,3.468853296,0.438604827,9.934907345,4,White,,,
6.610092681,0.24221855,0.242362502,8.239545289,0.035056209,23.91973787,114.1561016,0.996381347,3.327771528,0.591411532,10.1515602,4,White,,,
7.863314446,0.339403171,0.580477929,11.39844422,0.039993146,40.90309603,168.9672283,0.999757371,3.047177879,0.48988024,8.640418913,5,White,,,
11.21144507,0.342556741,0.450480895,1.92487059,0.083031916,6.102549746,15.45701478,0.998698626,2.943839099,0.662826976,9.355669452,4,Red,,,
6.507230452,0.739328049,0.021087259,7.943074857,0.123304198,67.82622316,102.3357548,0.999585592,3.465359301,0.531652342,9.83041544,5,Red,,,
6.461584268,0.361356707,0.492786047,3.016963169,0.030971877,16.43119606,94.59844475,0.992045844,3.111266372,0.49050822,11.98613992,3,White,,,
